carat,cut,color,clarity,depth,table,x,y,z,price
0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
0.3,Ideal,H,SI1,61.9,54.0,4.31,4.34,2.68,514
0.41,Premium,E,SI2,62.1,58.0,4.77,4.73,2.95,876
0.52,Very Good,G,SI1,61.9,59.0,5.08,5.13,3.16,1232
1.5,Premium,H,VS2,62.2,58.0,7.27,7.36,4.55,10291
1.52,Very Good,I,VS1,62.9,59.9,7.27,7.31,4.59,10032
2.55,Premium,I,SI2,62.9,58.0,8.7,8.59,5.44,14351
1.26,Ideal,I,SI1,62.6,57.0,6.89,6.92,4.32,6597
0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,988
0.41,Good,E,SI1,63.6,58.0,4.72,4.74,3.01,705
0.79,Very Good,E,VS1,62.2,55.0,5.95,6.01,3.72,3827
1.04,Ideal,F,SI1,61.3,55.0,6.51,6.53,4.0,5321
0.34,Fair,J,SI1,64.5,57.0,4.38,4.36,2.82,497
3.24,Premium,H,I1,62.1,58.0,9.44,9.4,5.85,12300
0.57,Premium,E,SI2,61.2,57.0,5.35,5.31,3.26,1414
0.51,Very Good,G,VVS1,62.9,57.0,5.08,5.12,3.21,1800
0.74,Ideal,H,VS1,,56.0,5.81,5.82,3.58,2797
0.8,Ideal,E,VS1,61.8,56.0,5.92,5.96,3.67,5007
1.0,Fair,E,SI1,65.8,59.0,6.07,6.15,4.02,4798
0.4,Premium,E,SI1,62.8,59.0,4.73,4.7,2.96,907
0.72,Very Good,E,VS2,62.9,57.0,5.68,5.73,3.59,2990
1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
0.32,Ideal,E,VS2,62.3,57.0,4.42,4.41,2.75,900
0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593
1.07,Very Good,H,VS2,61.3,58.0,6.59,6.62,4.05,5820
1.0,Very Good,F,SI1,63.4,61.0,6.35,6.29,4.01,4939
0.53,Ideal,G,VVS2,61.4,57.0,5.19,5.26,3.21,1948
0.9,Premium,J,VVS1,62.0,58.0,6.19,6.11,3.81,3617
0.31,Very Good,E,VVS1,60.3,57.0,4.41,4.44,2.67,752
1.07,Premium,F,SI1,61.7,56.0,6.66,6.5,4.06,5813
0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
1.2,Ideal,H,VS2,59.9,57.0,6.91,6.87,4.13,6487
0.41,Very Good,G,VS1,61.7,57.0,4.75,4.78,2.94,899
0.38,Very Good,D,SI2,62.1,55.0,4.62,4.65,2.88,633
0.32,Ideal,D,SI1,60.9,55.0,4.45,4.48,2.72,715
0.52,Premium,F,SI1,61.5,60.0,5.15,5.16,3.17,1191
1.59,Ideal,I,VS2,61.1,55.0,7.54,7.48,4.59,9972
0.5,Ideal,G,SI2,61.2,56.0,5.13,5.17,3.15,1011
0.57,Good,F,VS1,58.3,61.0,5.49,5.54,3.21,1741
1.4,Premium,I,VVS2,62.0,58.0,7.22,7.16,4.46,8467
0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,673
0.32,Ideal,H,IF,61.6,55.0,4.41,4.42,2.72,814
0.33,Premium,E,SI1,61.1,58.0,4.47,4.43,2.72,743
0.28,Very Good,F,VS1,60.8,58.0,4.24,4.28,2.59,487
1.04,Ideal,G,VVS2,62.1,55.1,6.5,6.51,4.04,8012
0.76,Very Good,E,IF,61.9,56.0,5.83,5.85,3.62,4798
0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,631
0.53,Premium,H,SI2,62.5,60.0,5.16,5.18,3.23,1015
1.28,Ideal,G,IF,61.7,56.0,6.95,6.99,4.3,13360
1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
1.07,Ideal,I,SI1,61.7,56.1,6.57,6.59,4.06,5002
1.03,Ideal,D,SI1,61.0,57.0,6.48,6.53,3.97,5804
1.2,Very Good,G,SI2,62.5,57.0,6.73,6.84,4.24,5250
0.7,Premium,F,SI1,61.6,55.0,5.7,5.66,3.5,2348
1.52,Premium,G,VS2,62.0,58.0,7.33,7.39,4.56,13483
0.67,Premium,H,VVS2,60.6,61.0,5.65,5.61,3.41,2171
2.3,Ideal,I,VS2,62.6,56.0,8.45,8.4,5.27,18190
0.52,Ideal,G,VVS1,60.6,57.0,5.21,5.26,3.17,2387
1.2,Very Good,J,SI2,59.6,62.0,6.9,6.95,4.13,3880
1.11,Premium,F,SI1,60.1,61.0,6.74,6.64,4.06,5483
0.78,Fair,F,SI2,64.6,53.0,5.83,5.78,3.75,2312
0.34,Ideal,G,VS2,61.8,56.0,4.52,4.48,2.78,765
0.73,Fair,E,VVS2,57.4,59.0,5.99,5.95,3.43,3813
0.71,Premium,F,VS1,61.8,59.0,5.73,5.69,3.53,2790
1.25,Premium,I,VS1,59.4,60.0,7.1,7.03,4.2,5331
0.32,Ideal,E,VS1,61.8,55.0,4.43,4.4,2.73,972
0.34,Very Good,E,SI2,62.5,59.0,4.43,4.46,2.78,477
0.32,Premium,E,IF,61.6,58.0,4.38,4.39,2.7,1095
0.78,Ideal,E,SI2,61.0,56.0,5.92,5.98,3.63,3053
0.81,Ideal,F,VS2,61.7,57.0,5.97,6.02,3.7,3756
0.71,Ideal,I,VS1,61.6,54.7,5.71,5.85,3.54,2397
1.01,Ideal,H,SI2,61.7,56.0,6.41,6.46,3.97,4357
0.41,Ideal,E,VS2,62.1,57.0,4.74,4.79,2.96,935
0.71,Very Good,E,VS1,,60.0,5.65,5.71,3.53,3192
0.77,Premium,F,VS1,59.5,58.0,5.96,5.94,3.54,3211
0.33,Premium,G,VS1,60.8,59.0,4.45,4.43,2.7,854
1.02,Premium,H,VS2,62.4,58.0,6.39,6.43,4.0,5356
0.56,Ideal,G,VS2,61.9,55.0,5.32,5.28,3.28,1698
0.7,Very Good,G,SI1,62.2,58.0,5.63,5.66,3.51,2095
0.31,Very Good,G,SI1,,55.0,4.31,4.34,2.7,462
0.3,Ideal,D,VVS2,62.2,55.0,4.32,4.33,2.69,814
0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
0.51,Ideal,E,VS2,62.5,55.0,5.08,5.13,3.19,1656
0.44,Ideal,F,SI1,61.0,57.0,4.89,4.91,2.99,810
0.3,Ideal,D,SI1,61.7,56.0,4.31,4.35,2.67,552
0.73,Ideal,G,VVS2,61.3,57.0,5.84,5.81,3.57,2869
0.9,Very Good,J,VS2,63.1,57.0,6.12,6.06,3.84,2984
1.06,Ideal,I,VS1,61.2,57.0,6.59,6.56,4.03,5651
0.32,Premium,E,SI1,60.2,60.0,4.39,4.44,2.66,561
0.3,Premium,G,VS1,61.7,56.0,4.33,4.29,2.66,776
0.41,Good,I,VVS2,63.9,55.0,4.74,4.71,3.02,1061
1.02,Very Good,G,VVS2,62.7,58.0,6.36,6.4,4.0,9596
2.01,Fair,J,VS1,66.6,54.0,7.76,7.92,5.22,14402
1.02,Ideal,G,VS1,62.4,57.0,6.41,6.43,4.01,7440
0.71,Ideal,D,SI2,61.1,57.0,5.77,5.79,3.53,2612
0.32,Ideal,F,VVS1,61.3,55.0,4.42,4.45,2.72,854
0.55,Very Good,I,SI1,63.6,57.0,5.15,5.19,3.29,1149
1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,4997
1.01,Ideal,D,VVS2,61.7,57.0,6.43,6.47,3.98,10761
0.38,Premium,G,VS2,60.1,61.0,4.66,4.63,2.79,983
0.3,Very Good,H,VVS1,62.0,59.0,4.26,4.29,2.65,684
1.9,Premium,F,SI2,62.9,61.0,7.78,7.73,4.88,12812
0.29,Ideal,F,VVS1,61.7,55.0,4.25,4.28,2.63,815
1.7,Ideal,H,SI2,62.9,57.0,7.59,7.55,4.76,7664
0.46,Good,G,VS1,59.5,61.4,4.95,5.0,2.96,1179
0.3,Ideal,D,SI1,61.6,57.0,4.32,4.28,2.65,709
0.64,Premium,D,SI1,62.3,58.0,5.53,5.49,3.43,2074
0.41,Good,E,SI1,63.9,58.0,4.7,4.72,3.01,755
0.37,Very Good,H,SI1,62.6,63.0,4.6,4.5,2.85,613
0.41,Premium,E,VS1,62.8,58.0,4.72,4.7,2.96,1153
1.93,Very Good,I,SI1,62.8,58.0,7.89,7.97,4.98,13278
0.52,Ideal,F,SI2,62.1,55.0,5.14,5.17,3.2,1191
0.3,Very Good,G,SI1,61.0,57.0,4.31,4.34,2.64,447
0.7,Good,E,SI1,63.8,57.0,5.59,5.63,3.58,2569
1.2,Ideal,H,SI1,62.0,58.0,6.78,6.83,4.22,6450
0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
1.51,Very Good,J,SI1,60.6,57.0,7.38,7.46,4.5,7125
0.71,Very Good,G,VS1,63.3,59.0,5.52,5.61,3.52,2768
0.7,Very Good,F,SI1,60.3,59.0,5.73,5.78,3.47,2312
0.39,Premium,H,VVS2,62.1,58.0,4.65,4.63,2.88,1097
0.46,Good,F,VS1,59.9,61.9,5.02,5.06,3.01,1168
1.06,Very Good,F,SI1,,57.0,6.58,6.68,4.06,5142
0.43,Premium,G,VS1,61.8,59.0,4.88,4.83,3.0,1008
3.04,Very Good,I,SI2,63.2,59.0,9.14,9.07,5.75,15354
0.33,Very Good,F,VS2,63.2,56.0,4.41,4.39,2.78,854
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
0.34,Ideal,G,VS1,62.0,55.0,4.47,4.5,2.78,681
1.23,Very Good,G,VVS1,61.2,55.8,6.9,6.94,4.23,11081
0.31,Ideal,I,VS1,62.8,57.0,4.32,4.28,2.7,628
0.35,Ideal,F,VVS2,60.8,55.0,4.58,4.61,2.79,872
1.0,Good,I,VS2,59.7,64.0,6.51,6.45,3.87,4155
1.9,Ideal,I,SI2,60.9,55.0,8.0,8.06,4.89,12165
1.01,Very Good,E,VVS2,63.3,58.0,6.39,6.31,4.02,8912
0.33,Ideal,H,VS1,61.9,56.0,4.44,4.48,2.76,579
0.53,Ideal,G,VVS2,62.2,54.0,5.17,5.22,3.23,1948
0.24,Very Good,E,SI1,59.9,58.0,4.06,4.1,2.44,571
0.71,Fair,G,SI2,65.6,56.0,5.54,5.49,3.63,1691
0.4,Ideal,G,SI1,60.9,55.0,4.82,4.79,2.93,873
0.41,Ideal,D,VS1,62.8,57.0,4.76,4.73,2.98,1230
0.71,Very Good,F,SI2,61.6,59.0,5.7,5.76,3.53,2326
0.3,Premium,G,VVS2,61.0,60.0,4.32,4.3,2.63,878
1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
0.9,Premium,G,VS2,61.7,59.0,6.14,6.22,3.81,4269
0.56,Ideal,H,VS1,62.8,56.0,5.28,5.23,3.3,1698
0.4,Ideal,G,VVS1,62.0,56.0,4.73,4.76,2.94,1043
0.37,Ideal,D,VVS2,62.4,56.0,4.56,4.64,2.87,857
0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,764
1.2,Good,I,SI1,63.5,60.7,6.71,6.75,4.27,5280
0.28,Very Good,F,VVS2,60.6,59.0,4.22,4.26,2.57,642
0.38,Ideal,E,VVS2,61.6,55.0,4.72,4.67,2.89,1176
0.5,Premium,F,VS2,,58.0,5.1,5.07,3.14,1654
1.21,Ideal,F,VS2,62.4,59.0,6.82,6.77,4.24,8691
0.45,Very Good,E,VS2,61.8,58.0,4.9,4.94,3.04,1129
0.34,Premium,I,SI1,60.4,56.0,4.56,4.54,2.75,589
0.34,Premium,F,VS2,61.2,59.0,4.47,4.52,2.75,686
0.57,Ideal,G,VS1,60.3,57.0,5.4,5.42,3.26,1876
0.72,Very Good,F,SI1,63.1,56.0,5.68,5.67,3.58,2670
0.51,Ideal,D,VS2,61.9,54.0,5.14,5.17,3.19,1660
0.91,Premium,H,VS2,60.6,58.0,6.3,6.25,3.8,4293
0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1100
1.23,Premium,F,VS2,59.6,58.0,7.02,6.94,4.16,9016
1.01,Very Good,G,VS2,63.2,57.0,6.35,6.3,4.0,5701
0.72,Ideal,I,VVS2,61.2,59.0,5.75,5.79,3.53,2452
0.31,Premium,I,VVS1,62.2,60.0,4.32,4.3,2.68,732
0.31,Premium,I,SI1,62.8,60.0,4.31,4.29,2.7,537
0.31,Very Good,E,SI1,63.3,55.0,4.36,4.33,2.75,698
0.3,Ideal,F,IF,62.0,56.0,4.3,4.34,2.68,947
0.4,Premium,F,SI1,62.7,57.0,4.7,4.68,2.94,945
0.39,Very Good,D,VS2,59.5,57.0,4.79,4.82,2.86,1040
1.54,Ideal,J,VS1,62.2,59.0,7.34,7.38,4.58,8848
0.71,Premium,I,VVS1,,58.0,5.7,5.65,3.52,2572
0.91,Ideal,E,SI2,61.5,56.0,6.2,6.23,3.82,3968
0.5,Premium,I,SI2,59.8,56.0,5.23,5.18,3.11,900
0.5,Premium,E,SI1,62.2,58.0,5.03,4.87,3.1,1073
0.34,Premium,H,VS2,62.6,60.0,4.46,4.42,2.78,689
1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
0.41,Premium,D,SI1,62.1,59.0,4.76,4.74,2.95,1015
0.31,Ideal,G,SI1,61.6,55.0,4.34,4.37,2.68,563
0.46,Ideal,D,VS2,62.4,56.0,4.95,4.98,3.1,1240
0.52,Ideal,F,IF,61.5,57.0,5.15,5.19,3.18,2749
0.32,Ideal,E,VVS1,61.8,55.0,4.4,4.43,2.73,921
0.4,Ideal,G,VVS2,62.4,56.0,4.64,4.68,2.91,982
1.09,Very Good,H,SI1,61.7,59.0,6.53,6.59,4.05,4849
0.65,Premium,E,SI1,60.5,59.0,5.61,5.49,3.36,1828
0.31,Fair,F,SI1,64.7,56.0,4.28,4.25,2.76,618
0.31,Ideal,F,VVS1,61.9,55.0,4.42,4.37,2.72,1028
0.8,Premium,E,SI1,61.5,58.0,5.93,5.97,3.66,3356
0.32,Ideal,H,VVS2,61.9,53.0,4.42,4.44,2.74,619
1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
0.51,Ideal,G,VVS2,62.9,57.0,5.12,5.09,3.21,1974
0.36,Good,E,SI2,63.7,54.0,4.55,4.52,2.89,648
0.31,Ideal,E,SI2,61.7,56.0,4.35,4.4,2.7,435
0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1316
0.3,Ideal,F,VS2,61.8,56.0,4.3,4.31,2.66,605
0.7,Good,H,VS2,63.8,60.0,5.59,5.51,3.54,2083
2.01,Premium,J,SI2,,59.0,8.04,8.1,5.0,12403
0.35,Ideal,F,VS2,61.5,57.0,4.56,4.52,2.79,906
1.09,Ideal,E,SI2,61.9,55.0,6.64,6.6,4.1,5127
0.41,Ideal,E,VS1,60.8,56.0,4.84,4.8,2.93,1154
0.76,Ideal,E,VS2,61.6,56.0,5.85,5.9,3.62,3864
2.03,Premium,H,SI2,61.6,58.0,8.09,8.17,5.01,15930
0.44,Ideal,H,SI1,61.9,56.0,4.91,4.87,3.03,1069
0.59,Good,F,SI1,59.5,62.0,5.45,5.5,3.26,1318
2.01,Premium,J,SI1,60.3,56.0,8.02,7.96,4.82,11188
0.32,Premium,E,SI2,61.2,58.0,4.39,4.44,2.7,449
0.9,Good,H,VS2,63.6,61.0,6.03,5.97,3.8,3701
0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,1902
0.5,Premium,E,VS2,61.3,60.0,5.11,5.07,3.12,1746
1.21,Ideal,H,VVS2,60.4,57.0,6.9,6.93,4.18,7954
1.01,Good,F,VVS2,60.3,62.0,6.47,6.54,3.92,8647
0.5,Fair,D,SI1,64.6,58.0,5.0,4.97,3.22,1323
1.16,Ideal,J,SI1,61.8,55.0,6.75,6.78,4.18,5124
0.41,Ideal,E,VS1,61.8,55.0,4.75,4.8,2.95,1079
0.54,Ideal,F,VS2,61.1,57.0,5.3,5.27,3.23,1820
0.39,Ideal,E,VS1,60.8,56.0,4.74,4.77,2.89,914
0.74,Fair,E,SI1,66.0,56.0,5.6,5.67,3.72,2069
1.02,Premium,F,VS1,60.5,56.0,6.61,6.52,3.97,7197
0.32,Ideal,G,IF,,55.0,4.41,4.43,2.73,918
0.55,Ideal,G,SI1,60.8,56.0,5.3,5.36,3.24,1429
0.38,Very Good,H,VS2,60.6,58.0,4.68,4.7,2.84,700
0.4,Good,G,VVS2,61.4,64.0,4.7,4.65,2.87,1050
1.19,Ideal,H,VS2,62.0,54.0,6.79,6.83,4.22,7633
0.4,Good,D,SI2,63.8,54.0,4.73,4.7,3.01,798
0.9,Fair,I,SI1,65.7,58.0,6.03,6.0,3.95,2873
1.71,Ideal,H,SI1,62.2,56.0,7.74,7.7,4.8,12641
0.41,Ideal,J,IF,62.1,54.0,4.78,4.81,2.98,777
0.32,Premium,D,SI1,62.3,55.0,4.42,4.38,2.74,756
0.9,Very Good,E,SI1,62.6,61.0,6.06,6.11,3.81,4315
1.22,Ideal,G,VS1,60.7,57.0,6.93,6.94,4.21,9002
0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
1.02,Good,E,SI2,64.2,59.0,6.26,6.2,4.0,4414
1.04,Ideal,H,SI2,62.1,56.0,6.5,6.48,4.03,4484
0.31,Ideal,E,VS2,61.6,56.0,4.37,4.4,2.7,680
0.55,Very Good,D,SI1,61.2,58.0,5.24,5.29,3.22,1692
1.05,Ideal,H,SI2,61.2,57.0,6.55,6.62,4.03,4331
1.01,Good,E,SI1,64.3,59.0,6.34,6.31,4.07,4853
1.5,Very Good,I,VS2,63.3,55.0,7.3,7.26,4.61,9533
0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1588
0.51,Premium,D,SI1,60.9,59.0,5.19,5.13,3.14,1687
0.34,Premium,D,SI1,61.2,58.0,4.47,4.49,2.74,626
0.72,Ideal,D,SI1,61.7,55.0,5.77,5.8,3.57,3568
1.01,Premium,E,SI2,62.6,59.0,6.36,6.39,3.99,4666
0.91,Very Good,G,SI2,62.8,59.0,6.09,6.14,3.84,3006
0.35,Ideal,D,VS1,61.0,56.0,4.53,4.58,2.78,1065
1.52,Ideal,I,SI2,62.5,58.0,7.29,7.33,4.57,7990
0.31,Ideal,E,VVS2,62.0,54.0,4.38,4.39,2.72,864
0.48,Ideal,H,VS2,62.2,54.0,5.04,5.05,3.14,1026
0.31,Premium,E,VS2,61.0,58.0,4.37,4.39,2.67,680
0.75,Ideal,E,VS2,60.2,57.0,5.93,5.9,3.56,3136
0.63,Premium,F,VS2,61.0,61.0,5.6,5.49,3.38,2211
0.39,Premium,D,VS2,61.3,58.0,4.7,4.73,2.89,958
1.02,Ideal,E,VS2,62.7,56.0,6.44,6.38,4.02,6854
0.75,Ideal,F,SI1,61.8,56.0,5.84,5.87,3.62,3336
0.31,Ideal,F,IF,61.2,56.0,4.37,4.39,2.68,914
0.51,Good,D,SI2,63.8,56.0,5.07,5.09,3.24,1180
1.12,Premium,H,SI2,61.9,58.0,6.74,6.66,4.15,4704
0.51,Ideal,D,SI1,60.4,55.0,5.48,5.18,3.16,1687
0.6,Good,F,SI1,57.1,61.0,5.68,5.57,3.21,1599
0.73,Very Good,F,VVS2,63.8,59.0,5.69,5.72,3.64,3669
0.39,Very Good,E,VS1,60.0,59.0,4.76,4.8,2.87,900
1.01,Very Good,D,SI2,61.8,60.0,6.37,6.41,3.95,4588
0.4,Good,D,VVS2,60.8,62.0,4.74,4.77,2.89,1080
1.01,Very Good,G,VVS2,59.7,59.0,6.5,6.56,3.9,7226
0.58,Ideal,D,VS2,61.2,54.0,5.4,5.42,3.31,1889
0.71,Ideal,E,SI2,,57.0,5.89,5.86,3.44,2340
1.25,Premium,G,VS2,62.6,58.0,6.87,6.8,4.28,8820
0.41,Ideal,G,VS2,60.9,57.0,4.79,4.84,2.93,827
0.38,Ideal,F,VS2,61.9,55.0,4.69,4.63,2.89,969
1.51,Ideal,F,SI1,63.0,57.0,7.29,7.25,4.58,11035
1.05,Very Good,H,SI1,63.5,57.0,6.47,6.44,4.1,4692
0.55,Ideal,J,SI1,61.0,56.0,5.31,5.34,3.25,1101
0.4,Very Good,D,SI1,63.5,55.0,4.72,4.67,2.98,924
0.3,Ideal,E,SI1,62.3,56.0,4.29,4.32,2.68,499
1.0,Ideal,H,SI2,59.4,55.0,6.59,6.65,3.93,4295
0.33,Very Good,I,IF,62.0,58.0,4.44,4.46,2.76,694
1.04,Premium,G,VS1,62.0,56.0,6.53,6.46,4.03,6996
1.06,Ideal,E,SI2,62.2,55.0,6.51,6.54,4.06,5223
1.22,Ideal,E,SI1,61.7,56.0,6.88,6.92,4.26,7085
0.3,Ideal,H,IF,62.1,55.0,4.27,4.3,2.66,789
1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
0.32,Ideal,I,VVS2,62.6,54.0,4.41,4.37,2.75,720
0.51,Ideal,D,I1,62.1,56.0,5.15,5.06,3.17,1071
0.7,Ideal,H,SI1,61.8,53.0,5.71,5.74,3.54,2499
2.04,Very Good,I,SI1,62.9,54.0,8.16,8.08,5.1,17323
1.08,Premium,F,SI2,62.7,58.0,6.53,6.49,4.08,3992
0.44,Premium,G,SI1,61.1,59.0,4.9,4.86,2.98,990
0.32,Premium,H,VVS2,62.2,58.0,4.38,4.33,2.71,773
1.32,Very Good,F,IF,62.4,58.0,6.97,7.01,4.36,14842
1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,8227
0.61,Good,F,VS1,60.6,60.3,5.46,5.51,3.32,2120
1.57,Very Good,J,VS2,62.6,60.0,7.34,7.41,4.62,7813
0.24,Very Good,H,VVS2,61.4,57.0,4.02,4.04,2.47,449
1.22,Premium,G,VS2,61.2,58.0,6.81,6.91,4.2,7729
1.51,Good,E,SI1,62.8,59.0,7.16,7.2,4.51,11487
1.02,Premium,F,SI2,59.9,62.0,6.53,6.5,3.9,4238
0.46,Very Good,F,VVS1,62.3,56.0,4.94,4.98,3.09,1838
1.53,Good,F,VS1,60.8,61.0,7.31,7.39,4.47,15619
0.55,Ideal,G,VS2,61.6,55.0,5.31,5.25,3.25,1752
0.9,Ideal,H,VS1,62.0,54.0,6.2,6.23,3.86,5013
0.34,Ideal,H,VS1,62.7,57.0,4.48,4.45,2.8,765
0.35,Ideal,F,VVS2,61.6,58.0,4.5,4.53,2.78,795
0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
0.59,Premium,E,SI1,58.7,57.0,5.53,5.47,3.23,1550
0.37,Premium,F,VS2,60.5,59.0,4.67,4.62,2.81,894
0.57,Ideal,F,VS1,61.9,55.0,5.34,5.32,3.3,2189
1.51,Very Good,E,SI2,61.1,60.0,7.27,7.37,4.47,9343
1.51,Premium,H,VVS1,60.6,60.0,7.4,7.42,4.49,12224
0.51,Ideal,G,VVS2,61.9,55.0,5.15,5.19,3.2,1875
2.14,Ideal,H,SI2,63.0,55.0,8.25,8.23,5.19,12720
1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,8991
0.28,Ideal,I,VS1,61.8,55.0,4.2,4.25,2.61,448
2.03,Ideal,F,SI2,61.6,55.0,8.19,8.14,5.03,18578
0.41,Good,J,VS1,63.7,56.0,4.68,4.71,2.99,647
0.52,Premium,G,VS1,62.4,60.0,5.12,5.11,3.19,1815
0.7,Very Good,G,SI1,64.3,56.0,5.56,5.58,3.58,2517
0.41,Very Good,D,SI1,63.2,58.0,4.77,4.72,3.0,947
1.56,Ideal,I,SI1,62.5,54.0,7.45,7.37,4.63,9788
0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575
0.71,Very Good,E,VS2,59.9,59.0,5.77,5.81,3.47,2921
0.7,Good,E,SI2,59.9,57.0,5.75,5.8,3.46,2026
0.47,Ideal,E,VS1,61.2,56.0,5.01,5.05,3.08,1872
0.3,Ideal,G,VS1,62.5,57.0,4.32,4.29,2.69,776
0.54,Ideal,F,VS1,61.8,54.0,5.24,5.27,3.25,1724
0.52,Very Good,I,SI1,62.5,59.0,5.06,5.12,3.18,978
0.6,Premium,H,VS1,60.8,59.0,5.49,5.43,3.32,2376
1.0,Ideal,E,VS2,61.3,58.0,6.41,6.44,3.94,7370
0.62,Fair,J,SI1,65.4,59.0,5.39,5.28,3.49,1101
1.03,Very Good,H,SI2,63.1,56.0,6.43,6.38,4.04,3288
0.33,Ideal,H,SI1,60.9,56.0,4.5,4.53,2.75,511
0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,526
0.33,Ideal,H,VS1,61.5,56.0,4.47,4.44,2.74,743
1.27,Ideal,H,VS2,60.3,56.0,7.08,7.02,4.25,7219
0.91,Good,D,SI1,64.6,58.0,6.02,6.12,3.92,4265
0.51,Ideal,I,SI1,61.7,54.0,5.18,5.19,3.2,1000
0.51,Ideal,D,VS2,60.9,56.0,5.16,5.19,3.15,1787
0.26,Very Good,E,VVS1,63.4,59.0,4.0,4.04,2.55,554
0.32,Ideal,G,SI2,62.5,57.0,4.38,4.35,2.73,540
0.32,Very Good,D,SI1,63.0,57.0,4.35,4.38,2.75,526
1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
1.21,Ideal,G,VS2,61.1,57.0,6.95,6.85,4.22,7996
0.56,Ideal,E,VVS2,62.1,57.0,5.26,5.3,3.28,2622
1.06,Ideal,D,SI1,62.7,54.0,6.52,6.55,4.1,5946
0.31,Premium,E,SI1,,60.0,4.42,4.36,2.6,698
0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,3167
2.01,Very Good,I,VS2,59.6,58.0,8.18,8.23,4.89,16383
0.26,Ideal,G,VS1,62.1,55.0,4.09,4.12,2.55,478
0.77,Ideal,I,VVS2,62.1,57.0,5.84,5.86,3.63,2824
0.41,Premium,D,SI2,61.2,59.0,4.77,4.8,2.93,683
0.37,Premium,G,VS2,59.3,60.0,4.71,4.67,2.78,833
0.72,Premium,G,SI2,61.6,55.0,5.79,5.76,3.56,2364
2.33,Premium,H,I1,60.7,58.0,8.64,8.56,5.22,8220
0.31,Premium,G,VS1,61.8,59.0,4.32,4.35,2.68,625
0.94,Premium,D,SI1,60.7,60.0,6.32,6.27,3.82,4817
2.06,Ideal,F,SI2,62.7,57.0,8.19,8.09,5.1,15970
1.15,Ideal,J,VS2,60.7,55.0,6.77,6.83,4.13,5125
0.37,Ideal,J,SI1,61.4,57.0,4.62,4.66,2.85,469
0.9,Good,D,VS2,65.8,58.0,5.99,6.01,3.95,4682
1.0,Ideal,H,VS2,62.5,56.0,6.41,6.33,3.98,5139
0.34,Premium,H,VS2,60.2,60.0,4.56,4.51,2.73,689
1.01,Premium,G,SI1,60.0,58.0,6.54,6.5,3.91,5204
0.54,Ideal,F,VS1,62.5,56.0,5.18,5.22,3.25,1819
1.02,Premium,F,VVS2,61.5,60.0,6.5,6.45,3.98,8445
2.32,Ideal,G,SI2,61.0,58.0,8.5,8.54,5.2,18532
0.55,Ideal,F,VS2,61.7,57.0,5.24,5.29,3.25,1692
0.52,Ideal,G,VVS2,61.7,55.0,5.19,5.22,3.21,1911
0.26,Premium,E,VVS2,60.8,61.0,4.13,4.12,2.51,724
0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,1024
0.3,Ideal,D,VVS2,62.9,56.0,4.29,4.27,2.69,965
0.5,Premium,G,SI2,62.6,58.0,5.09,5.03,3.17,1121
0.9,Ideal,F,SI1,61.5,56.0,6.25,6.2,3.83,4284
1.26,Premium,H,SI2,60.9,57.0,7.03,6.96,4.26,5434
0.35,Very Good,H,SI1,63.1,58.0,4.51,4.46,2.83,630
0.41,Ideal,E,VS2,62.5,55.0,4.74,4.77,2.97,935
